gene_name	Adrenal	Aorta	Esophagus	Fat	Gastric	Liver	Lung	Pancreas	Psoas	Right_ventricle	Colon	Small_intestines
ZNF652	13.2323	2.1393	3.6596	2.1986	7.6025	2.6151	3.2281	4.3504	4.8616	2.5158	0.0	2.7191
ZNF653	10.7508	5.7932	4.956	4.6448	5.4158	3.118	4.6082	8.1597	3.1378	6.0147	0.0	2.2595
ZNF654	0.0	0.0	3.0702	1.8038	1.4304	1.4735	2.3815	0.0	1.9202	1.596	0.0	0.0
ZNF655	12.092	10.1774	40.0195	20.1738	14.9893	11.6393	31.123	10.0681	28.9439	12.4729	2.6903	5.0919
ZNF658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF658B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF662	2.0391	1.8477	1.7312	2.3767	1.0034	1.1541	0.0	2.5155	0.0	0.0	0.0	0.0
ZNF664	6.4389	7.6828	15.0357	41.1468	6.9032	25.374	21.1679	9.7019	17.0691	23.7497	4.8935	14.0521
ZNF665	0.0	1.3677	0.0	2.8397	1.2731	0.0	2.0384	0.0	0.0	0.0	0.0	0.0
ZNF667	3.0999	1.3615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF668	3.9547	1.1787	4.3324	4.2037	2.1734	2.4281	6.6735	1.1763	7.9197	4.9505	0.0	0.0
ZNF669	0.0	0.0	1.4905	2.4512	1.2521	0.0	2.7589	0.0	1.5843	1.64	0.0	0.0
ZNF670	0.0	0.0	1.024	1.7585	0.0	0.0	1.3441	0.0	0.0	0.0	0.0	0.0
ZNF671	2.8837	1.078	0.0	1.6775	1.3511	1.2309	3.5342	2.0066	2.1835	2.48	0.0	0.0
ZNF672	5.2911	2.3518	11.9987	10.3915	7.5822	13.5802	20.6014	4.2058	23.3112	23.2347	0.0	2.1439
ZNF675	1.215	0.0	3.6388	1.9199	1.0512	0.0	1.8699	0.0	0.0	0.0	0.0	0.0
ZNF676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF677	2.6326	2.1647	3.9914	5.5464	2.4859	0.0	4.3584	1.5512	2.9104	5.7875	0.0	0.0
ZNF678	0.0	0.0	0.0	3.9767	0.0	1.1271	2.2738	0.0	1.6914	0.0	0.0	0.0
ZNF679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF680	3.397	1.6119	1.3852	2.4152	1.662	2.836	1.8278	0.0	3.3034	1.9687	0.0	0.0
ZNF681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF682	3.7558	1.5323	3.3011	0.0	2.2755	1.1568	1.6543	1.5773	0.0	1.6082	0.0	0.0
ZNF683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF684	1.7997	0.0	0.0	1.4099	1.0161	6.4871	0.0	1.4803	1.7222	3.089	0.0	0.0
ZNF687	3.8101	1.7454	5.9183	6.7754	3.0431	4.9737	8.1139	3.0669	3.4528	5.3589	0.0	1.567
ZNF688	16.0929	6.2809	8.4107	11.3134	13.2	5.7336	8.8422	8.57	12.7177	9.7578	2.0933	6.6346
ZNF689	1.0069	0.0	1.3525	3.1799	0.0	3.0276	3.068	1.1088	3.6239	2.108	0.0	0.0
ZNF69	2.4608	1.4631	0.0	1.9413	1.6778	2.0964	1.4026	3.4829	0.0	1.3915	0.0	0.0
ZNF691	6.4066	2.4791	2.9234	4.275	4.7129	4.5975	4.3715	2.6539	5.7299	4.0582	0.0	0.0
ZNF692	48.8105	34.2356	25.5857	24.4503	36.8001	5.7162	20.6677	46.3968	16.4938	13.2635	0.0	9.0951
ZNF695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF696	1.3	1.118	2.0202	3.9368	0.0	2.2846	3.5696	0.0	3.4408	1.8182	0.0	0.0
ZNF697	0.0	0.0	0.0	2.2365	0.0	1.6481	2.9163	0.0	1.3622	2.2969	0.0	0.0
ZNF699	0.0	0.0	0.0	1.4283	0.0	0.0	2.2914	0.0	0.0	0.0	0.0	0.0
ZNF7	9.417	5.9929	10.0596	8.4938	6.7835	5.3039	9.0215	6.5272	9.8281	4.9645	0.0	1.345
ZNF70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0012	0.0	0.0	0.0
ZNF700	9.1877	2.7261	4.5009	3.5493	6.143	2.1556	3.5738	5.7845	1.8234	1.4152	0.0	1.6081
ZNF701	0.0	0.0	1.5812	1.7637	1.329	0.0	2.7934	0.0	0.0	1.0818	0.0	0.0
ZNF702P	0.0	0.0	0.0	2.6662	0.0	0.0	2.93	0.0	0.0	1.1281	0.0	0.0
ZNF703	4.9835	7.4267	6.3978	7.4237	9.2319	1.3993	5.2475	1.7687	23.2001	4.711	1.3034	2.3396
ZNF704	0.0	4.0378	0.0	13.6593	0.0	2.8502	2.1261	1.7713	1.0746	2.1143	0.0	0.0
ZNF705A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF705B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF705D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF705E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF705G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF706	44.2012	16.078	86.3364	111.6933	49.3809	24.5937	50.1579	43.0857	59.1185	38.324	14.8241	24.942
ZNF707	5.6062	2.9174	3.2331	4.4026	2.2238	3.7539	6.6911	4.8496	1.9119	3.3646	0.0	1.3338
ZNF708	1.1382	1.6255	0.0	2.1887	1.003	0.0	1.5786	1.1601	0.0	1.0869	0.0	0.0
ZNF709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF71	0.0	1.5094	1.0229	1.9717	0.0	0.0	3.0591	0.0	2.5747	2.8705	0.0	0.0
ZNF710	10.8924	1.0897	11.0196	49.4309	7.8489	3.2978	23.534	28.9527	2.8026	2.0989	0.0	1.6323
ZNF711	7.9239	1.5082	1.1167	0.0	0.0	0.0	0.0	1.3853	0.0	0.0	0.0	0.0
ZNF713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF714	0.0	0.0	2.6582	1.2377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF717	0.0	0.0	1.461	1.7069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF718	0.0	1.1704	1.3432	2.0391	0.0	1.4677	1.8696	0.0	1.0647	1.7641	0.0	0.0
ZNF720	2.1923	1.6884	4.6594	6.0843	2.1546	3.7155	7.5222	2.8136	2.2751	3.6758	0.0	0.0
ZNF721	6.5183	3.6006	6.5016	9.797	4.256	4.9572	7.2787	2.9534	5.4374	3.142	1.1597	1.0996
ZNF724P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF726	0.0	0.0	1.2138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF72P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF733P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF74	1.8164	1.045	2.9335	3.9794	1.587	1.7799	2.8304	1.4204	1.3016	0.0	0.0	0.0
ZNF740	3.1983	4.8483	5.9281	7.3175	2.5694	5.4162	7.7443	2.9506	4.1889	2.8789	0.0	1.0685
ZNF746	4.151	1.9572	3.9256	4.8957	2.7307	6.4016	10.7962	2.5967	3.2396	3.0152	0.0	0.0
ZNF747	2.7181	2.2031	3.6933	4.2326	2.5789	7.0796	6.3777	1.7184	5.5168	5.2431	0.0	0.0
ZNF749	1.0512	0.0	5.7645	9.2753	5.4016	4.7753	7.5123	1.6415	17.6203	9.0104	0.0	1.0576
ZNF750	0.0	0.0	88.6468	0.0	4.9107	0.0	1.2801	0.0	3.5293	0.0	0.0	0.0
ZNF75A	5.8122	2.5812	5.1037	4.4862	5.1607	2.8233	5.0154	5.6002	5.5188	4.9591	0.0	1.2033
ZNF75D	6.4017	2.1574	2.1335	2.6184	2.9356	1.8363	3.0862	2.6189	1.5684	2.2173	0.0	0.0
ZNF76	33.0506	10.5597	11.5523	13.9682	9.2043	8.896	17.6181	11.7361	14.27	11.5132	1.2862	2.4853
ZNF761	3.9079	1.1609	2.9301	5.3708	3.0653	2.0398	3.5587	2.0954	2.2529	1.9305	0.0	0.0
ZNF763	3.2569	0.0	0.0	1.4987	1.2751	0.0	1.8871	1.8639	0.0	0.0	0.0	0.0
ZNF764	1.7755	0.0	1.7306	2.4897	1.2511	2.4625	4.2164	1.2605	1.2915	3.4148	0.0	0.0
ZNF765	1.1051	0.0	1.1749	2.1817	0.0	0.0	3.1772	0.0	1.4588	1.3885	0.0	0.0
ZNF766	1.4578	1.6542	2.822	3.9702	2.1743	1.5653	3.71	1.4763	3.1586	2.8584	0.0	0.0
ZNF768	19.2117	7.9241	11.3711	14.4778	13.6895	12.7422	12.7565	6.9836	52.4769	32.6306	2.8192	8.1123
ZNF77	1.0623	0.0	1.8605	1.2014	0.0	0.0	2.01	0.0	1.4081	1.5416	0.0	0.0
ZNF770	2.5642	1.4018	14.1194	4.8348	3.8801	6.7378	5.0196	1.9809	10.3427	5.3629	0.0	0.0
ZNF771	4.3927	4.4478	4.0437	4.6731	4.2423	3.9843	3.6234	0.0	5.3504	15.901	0.0	0.0
ZNF772	0.0	0.0	1.4664	1.5973	0.0	1.1604	1.7044	0.0	1.7982	1.289	0.0	0.0
ZNF773	1.0902	1.1344	1.6916	1.9837	0.0	1.0491	2.312	0.0	1.5119	1.8803	0.0	0.0
ZNF774	0.0	0.0	0.0	0.0	0.0	0.0	1.4937	0.0	2.3614	1.9454	0.0	0.0
ZNF775	13.0682	8.6911	4.7916	14.6936	7.2665	2.7186	5.9966	8.6759	3.9604	6.0933	0.0	0.0
ZNF776	0.0	1.7972	2.3607	3.1578	1.5129	3.3671	4.1113	1.6498	2.6719	2.8959	0.0	0.0
ZNF777	3.2745	1.519	4.3877	4.5794	2.17	4.4656	5.4043	1.3914	8.9501	4.0402	0.0	0.0
ZNF778	1.3191	0.0	1.7637	1.8402	2.6675	1.677	2.7284	0.0	7.8146	0.0	4.6199	5.5449
ZNF780A	9.2433	1.5158	14.7637	15.3251	9.4303	8.5538	6.8027	3.7017	3.1802	6.5355	0.0	1.347
ZNF780B	6.6283	1.5952	2.0425	3.4381	1.5603	1.276	5.0051	1.2738	1.7085	2.796	0.0	0.0
ZNF781	1.373	2.362	0.0	3.8658	0.0	0.0	0.0	0.0	2.17	3.5211	0.0	0.0
ZNF782	0.0	0.0	0.0	2.6847	1.0361	0.0	1.3387	0.0	1.2907	0.0	0.0	0.0
ZNF783	2.7225	4.05	2.8328	5.287	2.7851	1.3051	4.3088	2.5867	3.5451	1.7223	0.0	0.0
ZNF784	2.871	5.926	4.5751	6.4656	2.328	2.8987	4.3567	3.6663	9.2818	4.3803	0.0	1.0791
ZNF785	0.0	1.4224	2.2106	3.6489	1.5436	1.7419	3.2345	1.4593	0.0	2.0051	0.0	0.0
ZNF786	1.3045	0.0	2.8599	1.554	1.1714	1.8308	2.5518	1.0846	2.2097	1.4149	0.0	0.0
ZNF787	10.1661	2.8489	12.7567	25.0175	9.7544	15.7378	20.8476	3.973	37.4964	29.4851	1.3516	2.9265
ZNF788	0.0	0.0	0.0	0.0	0.0	0.0	1.1163	0.0	0.0	0.0	0.0	0.0
ZNF789	6.1332	2.8218	3.797	3.0399	3.6139	1.3104	2.3069	5.9251	1.4897	1.259	0.0	1.9853
ZNF79	1.9626	0.0	1.9056	1.3387	0.0	1.7814	1.8473	1.0791	1.8566	1.3748	0.0	0.0
ZNF790	0.0	0.0	2.8674	1.4987	0.0	2.4082	1.5701	0.0	1.1414	1.6654	0.0	0.0
ZNF791	2.1875	2.5977	3.8008	3.8973	1.6789	2.1711	4.3179	1.6765	2.7165	2.666	0.0	0.0
ZNF792	0.0	0.0	0.0	1.4004	0.0	1.1244	2.3201	0.0	0.0	1.0206	0.0	0.0
ZNF793	0.0	1.8074	1.0808	0.0	1.3418	0.0	0.0	1.0781	1.1404	1.6836	0.0	0.0
ZNF799	1.6256	0.0	1.0746	1.2681	1.0723	1.028	2.0955	1.2492	1.1836	0.0	0.0	0.0
ZNF8	0.0	0.0	0.0	1.0016	0.0	0.0	1.2631	0.0	0.0	0.0	0.0	0.0
ZNF80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF800	3.7025	1.8756	4.4535	6.6147	2.5211	3.6967	5.7947	2.059	3.1178	2.2191	0.0	0.0
ZNF804A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF804B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF808	0.0	0.0	1.3391	2.2319	0.0	0.0	1.739	1.1948	1.3064	1.1818	0.0	0.0
ZNF81	0.0	0.0	0.0	1.0722	0.0	1.2334	2.5111	0.0	1.3201	1.679	0.0	0.0
ZNF812	0.0	0.0	23.1708	0.0	2.6563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF816	1.0648	1.4441	2.2523	2.7684	1.7096	0.0	2.907	2.3893	2.9293	1.3016	0.0	0.0
ZNF821	2.761	1.8886	2.2033	2.3135	1.4313	0.0	2.7018	2.9579	1.5046	2.3961	0.0	1.1191
ZNF823	1.0811	0.0	4.924	2.2958	1.6082	1.7534	1.5549	1.1755	1.719	1.3236	0.0	0.0
ZNF827	2.9079	1.1091	1.3185	1.7722	1.0021	0.0	2.592	1.1862	2.0873	2.4136	0.0	0.0
ZNF829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF83	62.778	33.0871	14.2166	14.465	15.333	2.0104	9.1253	24.0317	4.5574	6.81	0.0	1.145
ZNF830	2.8394	2.2273	7.6745	5.8372	4.9512	3.9077	9.2104	3.2669	7.6368	5.3366	0.0	1.3918
ZNF831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF833P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF835	0.0	0.0	0.0	2.787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF836	7.2583	1.395	2.5872	3.1043	2.5842	0.0	1.5114	0.0	0.0	1.0115	0.0	0.0
ZNF837	2.0855	0.0	1.9688	1.6359	1.0996	2.1395	1.3409	0.0	0.0	0.0	0.0	0.0
ZNF839	9.5225	1.6511	4.0811	4.4713	4.9534	2.4545	3.8843	6.9656	4.7373	3.6125	0.0	2.3646
ZNF84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF841	4.9263	3.8811	4.7527	3.828	2.39	1.48	2.4985	4.1047	0.0	1.6157	0.0	0.0
ZNF843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF845	0.0	0.0	1.4628	1.6668	0.0	1.1302	2.4992	0.0	1.0938	0.0	0.0	0.0
ZNF846	2.7287	3.0915	6.5695	2.005	2.3646	1.1763	1.8272	1.9586	2.0369	2.5957	0.0	0.0
ZNF85	1.6259	0.0	1.666	6.6132	4.1421	0.0	2.0167	1.8847	0.0	1.091	0.0	0.0
ZNF852	0.0	0.0	0.0	2.1199	0.0	0.0	1.1277	0.0	0.0	0.0	0.0	0.0
ZNF860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF876P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF90	0.0	0.0	0.0	1.1411	1.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF91	4.0026	2.5566	4.3247	3.9507	3.803	2.3315	3.5016	2.4113	4.2627	3.6106	1.3355	3.028
ZNF92	0.0	0.0	2.2635	2.4655	1.1857	1.1642	1.4323	0.0	0.0	1.1939	0.0	0.0
ZNF93	0.0	0.0	1.4445	3.8356	1.0912	0.0	1.7225	0.0	0.0	1.7918	0.0	0.0
ZNF962P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF98	0.0	0.0	0.0	33.7636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNFX1	3.4803	4.721	3.7112	8.3491	2.446	5.2267	13.4003	1.6698	9.0182	5.368	0.0	1.0886
ZSCAN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1742	0.0	0.0	0.0	0.0
ZSCAN10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN12	0.0	0.0	0.0	1.4595	0.0	0.0	1.0175	0.0	0.0	0.0	0.0	0.0
ZSCAN16	2.696	1.5652	2.7812	2.7559	3.3788	1.4561	3.1228	1.45	2.0692	3.2646	0.0	1.4265
ZSCAN18	21.4184	21.6109	15.5752	19.2661	18.7783	7.6615	24.51	23.2016	8.7253	42.5078	0.0	0.0
ZSCAN2	2.0217	2.9547	0.0	7.6728	1.9277	4.3723	2.6026	2.2646	2.8158	2.7459	0.0	0.0
ZSCAN20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN21	1.4261	1.4546	1.5303	3.0861	1.5332	2.3796	2.2538	1.5176	5.6953	2.3194	0.0	0.0
ZSCAN22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.118	0.0	0.0	0.0
ZSCAN23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN29	1.9947	1.1097	3.5925	5.0104	1.9856	4.2984	4.8817	2.0032	3.9592	2.3699	0.0	0.0
ZSCAN30	4.7073	2.2179	2.2717	3.1824	1.6599	1.7466	3.1432	2.7849	1.7497	1.7956	0.0	1.3187
ZSCAN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN5A	1.2459	0.0	2.5282	2.7584	1.8243	1.9374	5.0909	1.3178	10.4437	6.1784	0.0	0.0
ZSCAN5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZUFSP	3.5294	1.2483	5.3196	3.4746	3.8013	1.8776	3.7096	2.4279	3.1356	2.0723	0.0	2.2569
ZXDA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZXDB	0.0	1.0242	0.0	1.9059	0.0	2.7824	1.5113	0.0	1.206	1.1126	0.0	0.0
ZXDC	5.578	3.0486	6.2344	9.3495	3.9364	7.5519	7.4956	4.8624	9.1314	3.9265	0.0	1.1564
ZZZ3	4.8263	3.8934	6.014	6.4699	3.5871	6.9769	6.7435	3.731	7.2532	4.2536	0.0	1.1202

